"distid","year","totpop","toptotvotes","topdem","toprep","sectot","secdem","secrep","topturnout","topdemshare","toprepshare","secdemshare","secrepshare"
700,"2008",1467.42645499024,986.056266738928,602.331155341249,367.127452014046,0,612.799751703622,345.620291087988,0.67196298893595,0.610848666205703,0.372318968397417,0,0
700,"2010",1476.24960508663,643.77769734557,302.003612797077,339.456546664035,659.243410406095,305.313398754821,353.540280751554,0.436090004784652,0.469111642174466,0.527288453861767,0.463126963327169,0.536281857612763
700,"2012",1485.07275518302,960.258478084088,537.135055365339,404.939125266626,807.569117589456,377.949299921772,424.089748324544,0.646607026310805,0.559365074742201,0.421698047461723,0.468008609653038,0.525143593393499
714,"2002",24585.2697170626,15003.9263666331,3957.81691426668,10275.8131604369,13290.1946550449,7.59737576596964,11966.1248756391,0.610281137417015,0.263785413068168,0.684874939355144,0.000571652708117838,0.900372431422352
714,"2004",24464.2777035519,21905.288776643,6583.94267465182,15234.1575487087,21395.1661058905,5305.66517974438,15794.9190703584,0.895398958517486,0.300564066595283,0.695455682143415,0.247984294839554,0.738247087785393
714,"2006",24472.372124883,17546.2164643582,5654.08805619622,11705.0838136871,17294.8549300084,5032.49731020987,11866.0629061572,0.71698061695121,0.322239730011392,0.667100160166367,0.290982337265978,0.686103639156193
714,"2008",24414.7870671574,21701.5754104295,7527.61402864761,13991.4299014578,0,12.1431305394511,15386.4468452269,0.888870148682243,0.346869473127279,0.64471954855101,0,0
714,"2010",24372.1664046812,1057.60869473384,318.837272002447,736.508490778745,1034.02407867935,244.47264749019,761.434900798199,0.0433941192249,0.301469979955759,0.696390351597949,0.236428389368292,0.736380241522714
714,"2012",24329.5457422049,22260.5043365861,6996.85056438206,15083.7171902852,20035.5123946687,5308.14434972099,14651.7971682684,0.914957663922613,0.31431680336561,0.677599975374072,0.264936790492738,0.731291363038322
721,"2002",9782,4629,2315,2033,3539,0,2829,0.473216111224698,0.500108014689998,0.439187729531216,0,0.799378355467646
721,"2004",9782,7051,3679,3343,6821,3362,3359,0.72081373952157,0.521769961707559,0.474117146504042,0.492889605629673,0.492449787421199
721,"2006",9782,5211,2916,2213,5077,2697,2275,0.532713146595788,0.559585492227979,0.424678564574938,0.531219223951152,0.448099271223163
721,"2008",9782,7206,4437,2689,0,0,3220,0.736659169903905,0.615736885928393,0.37316125451013,0,0
721,"2010",9782,2171,1397,774,2081,1213,823,0.2219382539358,0.643482266236757,0.356517733763243,0.582892839980778,0.395482940893801
721,"2012",9782,7366,4655,2621,6307,3635,2639,0.753015743201799,0.631957643225631,0.355824056475699,0.576343745045188,0.41842397336293
735,"2002",408.408296927088,243.067252922388,92.587050748731,90.3390247572616,231.248586090827,157.072772029831,74.1758140609958,0.595157480274654,0.380911248370813,0.371662672248602,0.679237761774414,0.320762238225586
735,"2004",404.973655388285,306.664388869053,144.88760786719,158.933665177428,208.954358911398,190.713478676712,0,0.757245279510901,0.472463100138627,0.518265801137065,0.912703997515451,0
735,"2006",402.840170376478,223.356704579808,106.749674922018,109.061959479896,219.254086974188,136.656726950368,77.6358367825358,0.554454895526103,0.477933604557975,0.48828603414914,0.623280180708588,0.354090716638161
735,"2008",398.376822094546,272.057388883013,132.764309180945,132.106370702276,0,158.503200608101,105.935911997501,0.682914702347935,0.488001115228062,0.48558273401309,0,0
735,"2010",395.868953386411,209.319486004938,80.5239104907575,126.910763484479,214.853879954828,90.2346428504968,116.913622508166,0.528759540788286,0.384693809580909,0.606301715653387,0.419981444456429,0.544154113170993
735,"2012",393.361084678276,279.343760134666,126.866358175018,147.755144750472,232.091031763563,79.636755449703,150.871714194144,0.71014589651932,0.454158554011938,0.528936621599288,0.343127241257779,0.650054045810097
777,"2002",4918.14205277048,2039.78067898542,759.773269001883,1109.53386760471,2020.22959372393,488.316766317867,1497.58775056409,0.414746190146413,0.372477922175335,0.543947630760279,0.241713500205559,0.741295818661657
777,"2004",4856.07797195446,3646.73194534886,1351.92143007775,2284.77126105328,3565.51669489297,874.294488932674,2642.23501186999,0.750962395251888,0.370721361026282,0.626525693495882,0.245208356529352,0.741052486349193
777,"2006",4991.65654363632,2604.25902271993,1075.82256635301,1485.4902592322,2564.03161540138,787.243221955276,1774.88274642095,0.52172239815658,0.413101214958797,0.57040803018155,0.307033352173405,0.692223424921812
777,"2008",5011.83326095739,3655.25116235876,1606.54508335955,2006.43318091651,0,1004.80943240219,2505.91170246479,0.729324175812766,0.439517015931358,0.548918006395421,0,0
777,"2010",5035.25606300412,1497.12160821384,495.177513801311,998.825604728443,1494.99228777568,352.17428327536,1123.63087979128,0.297327800112042,0.330753033744593,0.667163976024704,0.2355692976847,0.75159643897767
777,"2012",5058.67886505085,3814.21952275445,1520.24125795842,2261.31480914903,3264.24097552624,1175.51447321825,2075.68201738018,0.753995188171746,0.398572040463097,0.592864358136371,0.360118778617054,0.635885044315868
840,"2002",405.278377693515,175.775685084698,72.001841255042,65.656659250064,167.455099490639,118.247968574624,49.2071309160141,0.433715921597043,0.409623442630008,0.373525264421113,0.706147313126376,0.293852686873624
840,"2004",403.361713163192,283.253857822428,148.124717296012,134.068955171839,181.138408296983,174.827926559531,0,0.702232880758886,0.522939805426664,0.473317314025383,0.965162100093617,0
840,"2006",403.079351926845,229.70063290189,106.133905550574,86.1524713203782,190.181554045474,126.978532565503,62.1870121726388,0.569864548515941,0.462053169857421,0.375064144281987,0.667670075590723,0.326987611836263
840,"2008",407.430206967664,266.315131966451,148.550709816935,111.992220273568,0,176.095124254598,80.4501627613027,0.653646016942448,0.557800485162251,0.420525185507208,0,0
840,"2010",407.968164286201,192.08990465994,84.5345899158926,105.856113438217,193.517599081859,87.9600414961557,95.4215703636099,0.470845329306587,0.440078254323389,0.551075880981961,0.454532517525437,0.493089883381851
840,"2012",408.506121604738,270.671943130095,131.151101303808,134.224439009927,228.307703633687,89.946499321979,136.034254177307,0.662589686702397,0.484538958072845,0.495893432683617,0.393970496353884,0.595837337121004
870,"2002",1006.39438262699,502.535610636918,190.072087080826,210.183547421117,497.5557231822,304.73967839041,192.678190832838,0.499342622844487,0.378226105887157,0.418246076441683,0.612473466170577,0.387249471477352
870,"2004",1019.52951298787,796.203680532984,378.433887160877,414.445368839837,640.056834403873,544.321130380594,1.91194559794479,0.780952066997651,0.475297836990091,0.520526818668315,0.850426245174863,0.00298714972667312
870,"2006",1011.2677003736,579.448499494328,305.895550414308,262.115117906267,576.475906588167,383.470771441494,181.112334835081,0.57299219512327,0.527908089642576,0.452352742538827,0.665198262510292,0.314171559930374
870,"2008",1001.06865398477,776.114965278986,409.77680433254,354.437285958968,0,474.330070912458,279.093302487936,0.775286452322372,0.527984670654095,0.456681421974075,0,0
870,"2010",999.737221824218,544.098698980162,237.539853066212,304.156592382258,554.711614950472,238.24173881472,299.008591776996,0.544241713824906,0.436574933024923,0.559009960789021,0.429487561452976,0.539034308491437
870,"2012",998.405789663664,782.924239704302,391.53541404125,382.608983139297,641.623534728215,272.35887891175,364.63412625182,0.784174378604163,0.500093615940575,0.488692217887905,0.424483928924331,0.568299176254928
882,"2002",447.875712176758,239.712690661102,74.5546929656892,120.157388171151,238.728591508928,89.75120052198,148.977390986948,0.535221455738367,0.311016879248551,0.501255848573432,0.375954970264311,0.624045029735689
882,"2004",448.121329070177,365.401559801691,114.414582157307,250.044142791868,362.249269086787,123.09103777167,238.8226649933,0.815407649887757,0.313120125210744,0.684299604324544,0.339796511065369,0.659277148012916
882,"2006",447.182064516273,283.775456546434,97.1552538454043,180.184851515473,282.071278344578,83.2700871847174,198.795185891473,0.634585952934853,0.342366655058158,0.63495572770223,0.295209379960319,0.704769330142947
882,"2008",446.50511248615,345.325709301446,133.684796001086,204.456236693006,0,134.27365368682,199.426292968487,0.773396988398778,0.387126681854979,0.592067810724538,0,0
882,"2010",446.162462563498,256.208462636466,77.7378423650903,178.223444728777,257.242249865713,80.9959744158237,176.230213239703,0.574249257018126,0.303416372609801,0.695618883524772,0.314862641957554,0.685074918026489
882,"2012",445.819812640847,344.46229730736,133.371986492373,207.678739492357,313.217857112354,101.950891475186,210.311603174841,0.772649145552578,0.387188924694902,0.60290702673636,0.325495143907504,0.671454702850485
896,"2002",1597.95698749331,874.344298633519,372.131686999528,312.378398885162,863.92079624116,486.174011252047,377.719691719635,0.547163850764899,0.425612298932033,0.357271614138008,0.562752990051108,0.437215649123228
896,"2004",1603.55640669202,1327.2570758571,681.786986316308,640.775860180462,1311.34586162811,690.676615768647,619.637774357296,0.827695907869619,0.513681184088647,0.482782026056762,0.526692946520708,0.472520478760638
896,"2006",1583.54586636248,963.617002134301,536.678591794264,407.340453839971,957.005390633371,494.201316494183,462.792991210168,0.608518529588157,0.556941804270351,0.42272028506944,0.516403900470307,0.483584518686858
896,"2008",1573.83411536274,1287.8622958096,744.150035339247,527.367104091884,0,728.037861106398,528.228199606311,0.81829608548851,0.577818014985404,0.409490289301746,0,0
896,"2010",1567.80339733009,979.586052409885,483.033512604368,493.262725281669,983.598132887582,480.490059912614,501.693433775845,0.624814344756545,0.493099622453846,0.503542005389104,0.488502411550969,0.51005935961164
896,"2012",1561.77267929745,1321.26144084479,729.704661378602,578.004055611756,1180.60361325401,594.016988600426,576.922128549957,0.846001123184684,0.55227878360852,0.437463803713359,0.503146849570603,0.488667086965649
903,"2002",1222.79672513358,568.380997068263,246.878604806176,262.913081727725,546.493655513771,333.059702451558,213.433953062213,0.464820509726318,0.434354079533954,0.462564869486916,0.609448433831206,0.390551566168794
903,"2004",1227.18087278534,958.018444366669,424.407571850336,531.62860444222,565.700458661188,498.985043257282,0,0.780666049815664,0.443005637674237,0.554925228807752,0.882065827625811,0
903,"2006",1227.70392815992,673.78291977705,305.682340176253,352.897889970462,665.984295051021,356.132581504517,288.831893785055,0.548815479304456,0.453680749695171,0.523756063877716,0.534746215715542,0.433691749086857
903,"2008",1221.13822693279,950.058518472612,469.213793757793,470.295479218886,0,513.667274782445,413.234282832791,0.778010627723067,0.493878834444996,0.495017380587218,0,0
903,"2010",1220.72360238259,651.828644636492,258.088106662781,390.611754296179,664.231594992986,263.471392755665,381.725372722813,0.533969068316745,0.395944714590919,0.599255275923035,0.396655917516913,0.574687165742009
903,"2012",1220.30897783239,972.178092214114,434.275079336883,527.126152373992,751.601457269688,286.619864747759,458.862914947741,0.796665524776334,0.446703214992051,0.542211511034438,0.381345541543987,0.61051360466308
910,"2002",1229.5413911913,592.498507500255,153.961075398636,353.21595830561,488.337195292663,0,484.956612626159,0.481885776066621,0.259850570844804,0.596146578994476,0,0.993077359867135
910,"2004",1237.67272264227,1021.67196615792,291.276664556579,726.35749186169,989.240368680071,204.470918010472,760.324359507412,0.825478292821046,0.28509802970512,0.710949811604617,0.206694878701013,0.768594149187322
910,"2006",1235.30152349932,731.60719052894,248.376632045866,469.429241933044,579.539507897154,0,575.914527064088,0.592249889287326,0.339494520093896,0.64164109922656,0,0.993745066930433
910,"2008",1236.49795084234,1002.98513007008,347.105992322408,642.008920187161,0,248.535119371558,689.114530794904,0.811149852198959,0.346072919643541,0.640098143969797,0,0
910,"2010",1238.2370907551,766.608454595914,180.048745255769,585.177582024676,758.861813960808,146.603929246111,612.109139725387,0.619112817989021,0.234864022404598,0.763333065943198,0.19318922964502,0.80661475971566
910,"2012",1239.97623066785,1022.1853133804,288.158452615437,720.601996191154,920.609210742603,210.948067457887,704.801867336576,0.824358796643908,0.281904316999515,0.704962189104536,0.229139644700847,0.765582028848107
980,"2002",568.479765622919,220.077425615474,67.1428612949405,55.9493503801963,206.841464439816,132.608403772469,64.5024036287365,0.387133261241623,0.305087453232275,0.254225758156371,0.641111317460495,0.311844647800318
980,"2004",566.641916114255,359.199239669258,181.336774173073,176.153181143534,355.631719603772,206.00126425852,149.630455345252,0.63390869869364,0.504836186012096,0.490405217187351,0.579254472823843,0.420745527176157
980,"2006",574.775789121552,253.966759233759,141.983716467538,106.652503534575,249.278696969852,157.691568999707,91.5090531586416,0.441853613253098,0.559064173972674,0.419946704270888,0.632591436478739,0.367095360618436
980,"2008",576.890009367582,354.879375408137,209.595630746338,138.155287256272,0,228.529172396085,107.685017296548,0.615159509864238,0.590610909707807,0.389302103277722,0,0
980,"2010",578.992570303747,257.187722737807,115.765837498705,140.70403707782,260.872924015066,122.16325647178,132.307674474458,0.444198658029208,0.450121943094163,0.547086912158954,0.468286453770591,0.507172888769465
980,"2012",581.095131239913,368.199678937546,198.40525866254,164.143644994406,312.427340540793,116.119823911321,194.624236044761,0.633630638329217,0.538852340216714,0.445800619566124,0.371669853574032,0.622942395847551
994,"2002",543.381854386831,166.173225612663,69.1947315154075,77.7695772105439,159.577855605094,92.669002710339,66.5053505994216,0.305812982658719,0.416401205791691,0.468003054787051,0.58071342266728,0.416758016626078
994,"2004",560.285238692143,318.061403950213,172.82732086275,144.734430090974,308.499519280749,153.369139664394,155.130379616356,0.567677643431503,0.543377218097809,0.455051849402105,0.497145473749735,0.502854526250265
994,"2006",552.552817160248,200.865960756747,107.954529744509,90.9586410188258,197.995100568855,135.138320878844,62.8567796900119,0.363523548371473,0.537445614666612,0.45283252909625,0.682533661138991,0.317466338861009
994,"2008",544.64445326645,278.51242088094,162.186162649736,112.941452510743,0,173.699948581362,81.2931469029372,0.511365569245386,0.582330088319717,0.405516752730477,0,0
994,"2010",544.960102986354,188.176297981711,86.3547795285054,101.108775871851,188.618210725547,98.2878692669332,85.2136112625092,0.345302889056492,0.458903594420261,0.537308773508115,0.521094272333804,0.451778282355254
994,"2012",545.275752706259,283.827592544279,150.659960078943,124.786739326861,224.914909667898,90.2018547422719,133.825336547303,0.520521206262361,0.530815058283804,0.43965682902163,0.40104880052399,0.595004291822652
1015,"2002",6458.12014177668,3829.6918821902,1179.53443393901,2380.28828194905,3401.22713183098,0,2964.98095184602,0.593004124747766,0.307997214978149,0.621535192692254,0,0.871738592256225
1015,"2004",6464.31107972375,5852.22093256763,1936.24705505345,3899.99602915624,5729.27950738412,1574.11413104818,4067.46859080611,0.905312392982443,0.330856793918738,0.666412986470273,0.27474905509836,0.709944171088842
1015,"2006",6454.5648030032,4662.08934274318,1661.05020784244,2935.20779412889,4604.14689406813,1463.80302154091,3028.14267477587,0.722293366792752,0.356288797945917,0.629590635944744,0.317931433383856,0.657698971046569
1015,"2008",6410.272023902,5818.24574898756,2169.89990052228,3586.04792651025,0,0,3997.33567455766,0.907644126067202,0.372947447415721,0.616345214901633,0,0
1015,"2010",6398.30999443333,784.832208841594,201.767132655231,582.442545999522,773.525357030639,151.8551599334,592.589961938511,0.122662423284338,0.257083145138803,0.742123653231819,0.196315684486843,0.766089898091134
1015,"2012",6386.34796496466,6110.54400251442,2079.8360910933,3970.56179299254,5402.77598867081,1550.25406372782,3833.92431435073,0.956813508445939,0.34036840095374,0.649788593512901,0.286936579820925,0.70962118777276
1029,"2002",1355.39983030776,753.054873571258,192.944909620599,491.354440411308,670.158243855969,0,636.458359914985,0.555596110263837,0.256216268418243,0.65248158886633,0,0.949713542659595
1029,"2004",1346.31600677322,1199.77235338377,294.280881704558,901.096843485391,1169.9828967965,226.276596561264,918.286015072309,0.891152112392483,0.245280599169156,0.751056515799844,0.193401627648426,0.784871315287296
1029,"2006",1339.68453531621,930.271573568493,253.698844036217,663.547928659473,846.734045533323,99.4220191849079,734.583764708769,0.694395993269353,0.272714819246853,0.713284107042123,0.117418237413952,0.867549578977995
1029,"2008",1327.20995986835,1186.97731751481,354.673067829484,818.342348486636,0,120.202607596344,888.29802240294,0.894340272757257,0.298803576610939,0.689433855568537,0,0
1029,"2010",1320.1624922585,957.658232673104,202.139725703672,753.621248720479,945.056762267196,170.572662630001,762.995201949932,0.725409363081333,0.211077103299619,0.786941753340231,0.180489330842727,0.807353835678084
1029,"2012",1313.11502464865,1247.60073789501,327.864021449687,907.80601925829,1116.56778521584,250.380326108189,860.411521512472,0.950107731977887,0.262795629636183,0.727641457466566,0.22424104422804,0.770586016276792
1078,"2002",1151.53841505642,515.980068219483,225.324395379904,231.926299106564,496.135424106155,296.282212907733,199.596347566983,0.448078901644114,0.436692053159033,0.449486934460247,0.597180121620058,0.402302149512058
1078,"2004",1153.16754701048,874.439420546002,434.848547082933,438.100142267054,541.086076057525,500.686663302826,8.1196871195274,0.758293469854343,0.497288361967274,0.501006853045925,0.925336439907937,0.0150062762263063
1078,"2006",1171.25885070336,594.456948259829,289.647906742887,290.460833440864,593.366495495276,344.073598077714,230.356791740759,0.507536782243181,0.487247911881225,0.488615423355953,0.579866913096467,0.388220085713607
1078,"2008",1157.03845765797,830.390839230711,427.432648263119,393.419334721461,0,468.739055811881,340.363966143902,0.717686463863572,0.514736709594606,0.473776101728111,0,0
1078,"2010",1158.41346830836,577.723368996295,247.842706555495,327.420259206451,589.554645912494,253.837972014728,312.333043526825,0.498719485573618,0.428998928996214,0.566742279744184,0.430558852813119,0.529777936095144
1085,"2002",1759.44221323767,763.363132925439,297.772960063598,363.677575676244,613.951819774941,0,612.901145947375,0.433866555651589,0.390080352613365,0.476414906602211,0,0.998288670554066
1085,"2004",1717.84549308546,1202.08486168155,523.267815159783,671.686703763725,1174.15818450961,295.136949739721,859.155960883,0.699763084934055,0.4353002286609,0.558768124593242,0.251360467127336,0.731720795560291
1085,"2006",1785.50321519268,942.380435060438,476.755063582669,448.359191071919,724.944633436681,0,724.515078228215,0.52779542878546,0.505905095060779,0.475773025830236,0,0.999407464806754
1085,"2008",1785.25382103295,1202.41604630537,624.261582746579,552.390243475477,0,362.50434449075,798.037482540012,0.673526661665201,0.519172697889996,0.459400259313565,0,0
1085,"2010",1791.70672298177,846.291518047583,322.397862138006,523.158599675351,855.896301886549,214.668603400419,640.752974585996,0.47233819418793,0.380953672892512,0.618177765602912,0.25081146270553,0.748633886107068
1085,"2012",1798.15962493059,1222.90941442119,531.175230349763,671.056356534933,1027.17586898885,316.605601335857,702.285162450386,0.680089463396997,0.434353701170231,0.548737583194212,0.308229204846414,0.683704887987405
1092,"2002",5425.46026455989,2412.33707082295,1039.88130326738,963.68917015423,2388.41860834654,1486.43950888537,901.933550880344,0.444632704543203,0.431067994537195,0.399483630131952,0.622353009514696,0.377627919883248
1092,"2004",5336.33543849903,3817.86390332826,1935.10179178895,1868.93929023329,3098.73526642718,2674.42820222873,1.21252974710741,0.71544676067105,0.506854576482415,0.489524859334044,0.863070889341357,0.000391298269408295
1092,"2006",4612.90205425912,2354.30776346229,1306.94546408495,995.979770277923,2341.1619906057,1555.88852347314,741.002206357983,0.510374539881795,0.555129403372027,0.423045697650513,0.664579610345802,0.316510437693495
1092,"2008",4495.38092499651,3114.96698860559,1736.28512950156,1324.96214516797,0,1969.35796135042,1055.69353804247,0.692926148101233,0.557400812224598,0.42535351097287,0,0
1092,"2010",4262.86109010566,1339.20840313898,578.737267520156,753.89985117783,1361.15892863666,574.110807527923,750.447382940903,0.314157176326332,0.432148772486529,0.562944385213501,0.421780877640021,0.551329728772048
1092,"2012",4030.34125521482,3715.93868919971,1960.53853941405,1710.5946042406,3008.20448685482,1372.46218672497,1598.85668491883,0.92199108062914,0.527602499231838,0.460339835318705,0.456239658149012,0.53149867035485
1120,"2002",556.338585190412,219.782095642279,121.829225903528,83.9303975467459,209.400865717604,142.688204206627,66.7126615109772,0.395050966251167,0.554318246659271,0.381880049425647,0.68141172061368,0.31858827938632
1120,"2004",555.077791343891,402.16572228613,211.168092626118,190.799286598267,260.903052034536,251.21666329119,0,0.724521370801835,0.525077302525244,0.47442951008768,0.96287360892174,0
1120,"2006",557.576003386713,254.293938191161,134.83404090683,115.959937964827,252.910415763652,159.493427996164,85.3228573184316,0.456070448955086,0.530229080039929,0.456007480121904,0.630632105500995,0.337363951819869
1120,"2008",555.902017545475,392.786196723369,206.2102815501,177.783485102996,0,227.112685951356,151.990200285072,0.706574511921495,0.524993707188059,0.452621519254163,0,0
1120,"2010",555.792875634241,214.833731863383,90.3467885790669,122.324979604609,223.958698077038,99.9622017592933,118.70015993307,0.386535598568489,0.420542843972566,0.569393728552821,0.446342127443998,0.530009153260209
1120,"2012",555.683733723007,382.086081882747,184.50101970644,189.866910112787,282.446479219476,124.521714275523,155.552980799673,0.687596304687238,0.482878148288739,0.49692181713924,0.440868353606782,0.5507343594069
1127,"2002",642.75014872289,276.149349770114,125.412608023412,131.523178693727,268.365669729825,150.277865407178,117.404450719547,0.429637161996474,0.454147757826749,0.476275532798522,0.559974252885881,0.437479394580323
1127,"2004",643.126099890241,487.286833365205,222.076422065617,264.456884934768,297.307383557967,256.223462299097,29.7855822616815,0.757684742460877,0.455740657985679,0.542712970733125,0.86181331668522,0.100184468697778
1127,"2006",643.380180779534,294.39189772392,144.308683287234,144.837451739562,291.810809157663,162.479951413096,122.872645813987,0.457570665865443,0.49019244212545,0.491988580050493,0.556798947517088,0.421069549029624
1127,"2008",642.59685426702,453.673301636376,218.94170534864,226.96176103233,0,238.243070641341,199.592505545467,0.705999879432742,0.48259772959733,0.500275771604127,0,0
1127,"2010",642.558530653053,267.367329281432,89.0842339476037,177.352625171423,285.534709038698,109.301593583711,165.72142198749,0.416098015241814,0.333190424525778,0.663329456325389,0.382796171966951,0.580389762580597
1127,"2012",642.520207039086,465.274531278234,190.62350093602,266.287603272288,348.932382947046,117.624552600087,229.58660579381,0.72413991992929,0.409701129379091,0.572323618360808,0.337098413184362,0.65796875559312
1134,"2002",1288.1102095777,613.544562304001,247.730387936785,246.58191866066,602.256625372835,168.42641932537,420.547030275444,0.476313717368288,0.403769185088203,0.401897325492852,0.27965888996423,0.69828543607154
1134,"2004",1377.05043733816,1021.61991122631,440.189173085303,577.743603075911,1003.85194676127,305.035176588494,684.249392403708,0.741889972600503,0.430873721477214,0.565517172019884,0.303864705918667,0.681623813761883
1134,"2006",1572.04716847811,763.430029726052,392.470036855932,356.194731089405,754.848455291101,281.759509045638,471.626398306793,0.485627941091059,0.514087763873744,0.466571548432829,0.373266325274495,0.624796136232292
1134,"2008",3811.80944410311,2436.62716860306,1490.65078832949,902.676712156902,0,1380.32330953533,959.970827081166,0.639231106469011,0.611768106149819,0.3704615641606,0,0
1134,"2010",4442.73425273446,405.80814946812,157.586412622818,245.900885786038,552.66689915674,139.618888898101,402.192864489766,0.0913419813976828,0.388327372994755,0.605953542599706,0.252627557595963,0.727731053014815
1134,"2012",5073.65906136581,2582.10387374886,1563.94311118891,981.35239263589,1833.83675355543,931.027190178163,886.605876879633,0.508923410603346,0.605685591152567,0.380059223260875,0.507693603791664,0.483470448043255
1141,"2002",1901.49634087652,682.734675563764,280.453013204683,327.50215404528,664.826846426893,141.683404605736,501.53304019164,0.359051269722164,0.410778920776362,0.479691695423038,0.213113241992577,0.754381449676898
1141,"2004",1876.15064871735,1188.221157411,485.945287497608,699.407933240672,1151.95192332506,304.018357263384,847.915364949766,0.633329289534046,0.408968721409091,0.588617639804195,0.263915838072345,0.736068361691946
1141,"2006",1933.4577009951,870.314643467271,389.235518699235,466.169520833298,863.113052926329,434.899671003986,426.094181695011,0.45013379036911,0.447235401151644,0.535633318745634,0.503873356484978,0.493671344965026
1141,"2008",1901.16366027825,1103.86698945116,570.068306300278,521.038406395774,0,563.494109643937,517.999210023064,0.580627019395898,0.516428439067389,0.472011946525219,0,0
1141,"2010",1901.08049012868,713.36094356414,284.264635420552,425.651632623578,729.102148270787,317.866489934846,410.648075943879,0.375239737227461,0.398486401568736,0.596684800960521,0.435969761834785,0.563224339576853
1141,"2012",1900.99731997912,1078.7895356609,482.132831951485,588.396787300596,894.717013327989,285.800628829791,603.646145130817,0.567486089708299,0.446920197141247,0.545423150531511,0.319431311322366,0.674678290608888
1155,"2002",526.503970144759,276.865106441338,132.923561052235,108.916327039421,258.332578252706,174.143953788229,81.0510276009611,0.525855686074344,0.480102251817703,0.393391310444885,0.674107597911549,0.313746830342379
1155,"2004",534.433720711888,403.831662368261,221.63436944292,179.749447426673,395.923598382988,244.776931714607,150.713978148685,0.755625340838038,0.548828608789986,0.445109841988458,0.618242844615257,0.380664296758828
1155,"2006",536.61643598521,293.452276620604,163.428416888103,124.350928098539,287.761494381124,198.669967855986,88.9195365250534,0.546856668826841,0.556916507072782,0.423751792047974,0.690398026613173,0.309004290919078
1155,"2008",528.277453757317,388.105997241616,223.752227381341,157.551275933023,0,252.575994286634,111.772076772173,0.734663185947562,0.576523498661743,0.405949088787048,0,0
1155,"2010",528.720824660456,255.850881720205,118.997549443228,136.04071808854,260.285276162823,142.158088395969,107.679813789763,0.483905437022481,0.465105098106961,0.531718777648429,0.546162620074756,0.413699212560926
1155,"2012",529.164195563596,372.170025237622,192.606120114006,173.163735250907,294.049516214948,110.058697231008,182.113431981006,0.703316717869083,0.517521850372103,0.465281251869616,0.374286272079959,0.619329133151448
1162,"2002",571.627775559399,231.67503246681,87.8040529410561,85.374047704265,229.807474118733,137.367682685297,91.2607087300516,0.4052900197862,0.378996614378957,0.368507761907817,0.5977511532733,0.397118105405487
1162,"2004",575.516398823374,366.582052571062,155.781985136531,209.337833915625,294.069581085854,234.198074687365,9.5121003949892,0.636961958548058,0.424958025205919,0.571053144711838,0.79640360564526,0.0323464275355027
1162,"2006",568.997417568902,263.427102330396,129.231180017383,125.707458875158,262.711290289409,151.777717335085,104.392196852065,0.462967131653979,0.490576629641162,0.477200173266504,0.577735799507828,0.39736471446303
1162,"2008",565.732727155141,332.904409219995,171.133029255537,153.690654013649,0,175.177537734645,151.802769661729,0.588448207502591,0.514060566684913,0.461666021107233,0,0
1162,"2010",564.258965054076,219.28523720727,71.0718286920443,146.60078436213,222.838437357469,77.9913182021922,132.281990775828,0.388625171752928,0.324106764309294,0.668539233325416,0.34999041963789,0.5936228612285
1162,"2012",562.785202953012,318.476537691643,119.598148956122,193.546021482529,272.790027694908,65.472875167034,204.59128385057,0.565893587856526,0.375532055902718,0.607724584314356,0.240011981817238,0.749995465667784
1169,"2002",941.786275707174,416.345442899097,149.973578497976,230.218754913678,397.564439537263,82.765968053257,309.250671060554,0.442080601128392,0.360214290935144,0.55295130243439,0.208182522937894,0.777863008624464
1169,"2004",949.021131204052,698.538446599579,275.548910330262,419.932114920381,687.748538458263,185.734158607909,502.014379850354,0.736062057662849,0.394464916958557,0.60115819961603,0.270061146221077,0.729938853778923
1169,"2006",952.385428247744,541.070932875277,229.120707089386,305.274633141802,540.85252516566,233.148502745136,307.46936572909,0.568121809539623,0.423457800388254,0.564204459329496,0.431075925315729,0.568490210219344
1169,"2008",949.922226984167,658.731247966135,304.913628173134,343.002157130904,0,309.678480879289,347.173479061985,0.693458084518654,0.462880164125461,0.520701208861641,0,0
1169,"2010",951.956214803415,470.186166055675,166.385999862243,302.201230208475,475.815459051634,193.128564524801,282.406736844327,0.493915748165762,0.353872597439502,0.642726758091585,0.405889638200771,0.593521566968847
1169,"2012",953.990202622663,672.930409199061,265.857103801283,398.814161231732,581.149596750322,159.202433088727,418.335616801692,0.705385031574825,0.395073695833887,0.592652904044582,0.273943979276518,0.719841533300454
1176,"2002",722.241473877947,340.789906170782,150.845460909478,145.886251335215,337.405366342858,193.558115555963,136.022131686048,0.471850369296811,0.442634767574024,0.428082665283244,0.573666381344026,0.403141577623361
1176,"2004",726.991879056966,587.536878530996,290.782480877866,293.550539339304,570.34095903154,326.104814243641,240.092620962367,0.808175298042026,0.494917836655466,0.499629129788858,0.571771690389165,0.42096331529486
1176,"2006",745.581375105839,428.979409583508,230.269956889603,189.163852617556,427.831483006705,274.936676944642,151.758969837154,0.575362292979237,0.536785569995469,0.440962545967447,0.642628436347057,0.354716695392834
1176,"2008",734.221769270308,592.62745254146,324.041539008042,258.90419690059,0,354.414405700333,212.369804287922,0.807150478704045,0.546787931639689,0.436875132581674,0,0
